"row ID","style","country","stars","top_ten","brand","variety"
"599","Pack","Philippines",4,,"Master Kong","Assorted Pork Bone Noodle"
"598","Cup","Thailand",3.25,,"Tokushima Seifun","Tokushima Ramen"
"597","Pack","UK",3.5,,"Nissin","Chinese Tan Tan Vermicelli"
"596","Pack","USA",1.5,,"Prima Taste","Singapore Prawn Soup La Mian"
"595","Pack","USA",3.75,,"A-Sha Dry Noodle","Quinoa Noodle With Oyster Sauce And Vegetables"
"594","Bowl","South Korea",3.5,,"Nissin","Yokohama Walker Iekei Ramen"
"593","Pack","South Korea",4,,"MAMA","Instant Noodles Chicken Soup Flavour"
"592","Pack","UK",3.25,,"MyKuali","Penang White curry Noodle Authentic Taste"
"591","Bowl","UK",2.5,,"Nissin","Cup Noodle"
"590","Bowl","Thailand",3.5,,"Nissin","Cup Noodle Milk Chikin Ramen"
"589","Bowl","Vietnam",4.25,,"Nissin","Cup Noodle Light Plus Ratatouille"
"588","Pack","Vietnam",2.75,,"Nissin","Raoh Tonkotsu"
"587","Pack","Taiwan",2.1,,"Nissin","Gyoretsu-no-Dekiru-Mise-no-Ramen (Shrimp Tantanmen)"
"586","Pack","Taiwan",3.25,,"Nissin","Cup Noodle Big Cheese Mexican Chilli"
"585","Bowl","Taiwan",1.5,,"Nissin","Cup Noodle Pasta Style Tarako Spaghetti"
"584","Cup","China",0,,"Nissin","Cup Noodle Vegeta Buta-kyabetsu Tonkotsu"
"583","Pack","Vietnam",2.25,,"Nissin","Men Shokunin Shoyu"
"582","Pack","USA",2.5,,"Nissin","Curry Udon"
"581","Pack","USA",2.75,,"Nissin","Chikin Ramen Donburi"
"580","Pack","China",0,,"Nissin","Cup Noodle Big Seafood Clam Chowder"
"579","Pack","China",1.75,,"Nissin","Cup Noodles Tom Yum Goong"
"578","Pack","South Korea",4.75,"2012 #7","Nissin","Raoh Rich Miso Flavor"
"577","Cup","UK",3,,"Nissin","Donbei Dashi Shoyu Yakiudon"
"576","Bowl","Japan",3.75,,"A-Sha Dry Noodle","Hakka Spicy Barbeque Sauce"
"575","Pack","UK",3.5,,"Kamfen","Wonton Noodles Beef Flavour"
"574","Pack","India",3.75,,"Nongshim","Rice Fettucini Alfredo"
"573","Bowl","Vietnam",2,,"Sichuan Baijia","Hot spicy Flavor Instant Vermicelli"
"572","Tray","USA",3,,"Conimex","Oriental Noodles Soto Ajam"
"571","Pack","Japan",3.25,,"MAMA","Rangers Snack Noodles Popcorn Flavour"
"570","Cup","South Korea",2.5,,"Trident","2 Minute Laksa Flavour Noodles"
"569","Bowl","Vietnam",3,,"MAMA","Vegetarian Instant Noodles Shiitake Flavour"
"568","Cup","South Korea",4,,"Great Value","Beef Style Ramen Noodles"
"567","Bowl","Japan",3.5,,"Oni Hot Pot","Ghost Pepper Noodle"
"566","Bowl","South Korea",5,,"E-Zee","Perisa Kari Mi Segera (Improved Taste)"
"565","Bowl","UK",4,,"Great Value","Chicken Style Noodles With Vegetables"
"564","Cup","Taiwan",3.75,,"Samyang Foods","Honey & Cheese Big Bowl"
"563","Pack","Thailand",3.25,,"Pulmuone","Noodle With Spicy Oyster Soup"
"562","Pack","UK",4.25,,"Acecook","Seabura Tonkotsu Ramen"
"561","Pack","South Korea",3.25,,"Kang Shi Fu","Artificial Roasted Beef"
"560","Bowl","Japan",4,,"Urban Noodle","Authentic Street Food Satay"
"559","Cup","Thailand",3,,"Urban Noodle","Authentic Street Food Thai Red Curry"
"558","Bowl","China",1.5,,"Urban Noodle","Authentic Street Food Black Bean"
"557","Pack","UK",3.75,,"Urban Noodle","Authentic Street Food Pad Thai"
"556","Pack","Indonesia",4.75,,"Urban Noodle","Authentic Street Food Chow Mein"
"555","Pack","UK",2.75,,"MyKuali","Penang White Curry Authentic Taste Cup"
"554","Pack","Thailand",3.5,,"Nissin","Shinshu Miso Ramen"
"553","Cup","South Korea",2.75,,"Maruchan","Sopa Maruchan Sabor a Camaron, Limon y Habanero"
"552","Pack","Indonesia",3,,"Singa-Me","Instant Noodles Beef Flavour"
"551","Pack","UK",3.25,,"Myojo","Charumera Atyificial Tonkotsu Shouyu Flavor"
"550","Pack","Japan",4.25,,"CarJEN","Otentiq Cheezy Curry Instant Noodles (Improved Taste)"
"549","Pack","Indonesia",4,,"Kamfen","Noodle King Artificial Beef Soup Flavored"
"548","Cup","UK",3.75,,"Chaudhary's Wai Wai","Instant Noodles Artificial Chicken & Shrimp Flavored"
"547","Pack","Philippines",5,,"Fantastic","Noodles Oriental Flavour"
"546","Pack","Thailand",3.5,,"Acecook","Maru Uma Curry Udon"
"545","Pack","China",3.5,,"A-Sha Dry Noodle","Hakka BBQ Sauce Noodle"
"544","Pack","Holland",3.5,,"Migawon","Hovenia Ramen Vegetable Flavor"
"543","Bowl","Japan",4.75,,"A1","Vegetarian Herbal Noodle"
"542","Pack","Indonesia",3,,"Tokushima Seifun","Yakibuta Ramen"
"541","Pack","Thailand",3.5,,"Nissin","Cup Noodles Sabor Franhp Com Requeijao"
"540","Pack","USA",3.25,,"Master Kong","Tomato Sauce Instant Noodle"
"539","Pack","Japan",3,,"Suimin","Noodles Mi Goreng"
"538","Pack","Philippines",0.5,,"ORee Garden","Malaysia Green Curry Noodle"
"537","Pack","Thailand",2,,"Doll","Hello Kitty Dim Sum Noodle Japanese Soy Sauce Flavour"
"536","Pack","South Korea",4.25,,"Great Value","Chicken Style Ramen Noodles"
"535","Pack","Thailand",0.9,,"E-Zee","Perisa Asam Pedas Mi Segera"
"534","Pack","Thailand",3.1,,"Oni Hot Pot","XO Sauce Noodle"
"533","Pack","South Korea",4.75,,"Acecook","Kadomen Koikoku Tonkotsu"
"532","Pack","Hong Kong",4.25,,"Ottogi","Ramyon Sabor A Res"
"531","Pack","Thailand",3.25,,"MyKuali","Penang Red Tom Yum Goong Noodle Authentic Taste"
"530","Bowl","Thailand",3.5,,"Master Kong","Artificial Pork Ribs Flavour Instant Noodle"
"529","Pack","USA",2,,"Indomie","Pop Mie Mi Instan Cup Rasa Ayam"
"528","Pack","Holland",3.75,,"Maruchan","Instant Lunch Sriracha Chicken Flavor Ramen Noodle Soup"
"527","Bowl","Thailand",2.75,,"Suimin","Noodles Curried Prawn Flavour"
"526","Pack","USA",1.5,,"Nissin","Tokyo Tokunou Gyokai Tonkotsu"
"525","Pack","China",3.75,,"Koyo","Garlic Pepper Reduced Sodium Ramen"
"524","Cup","Hong Kong",3.75,,"Nissin","RapiFideo Sabor A Chile Y Limon"
"523","Bowl","China",4.5,,"Zow Zow","Instant Noodle Shrimp Tom Yam Flavoured"
"522","Pack","South Korea",4.25,,"Four Seas","Beef And Radish Flavour Instant Noodle"
"521","Bowl","Japan",4.25,,"Nissin","Cup Noodle Light+ Cheese Fondue"
"520","Bowl","Taiwan",0.25,,"Kamfen","Dried Mix Noodles Scallop Seafood Flavoured"
"519","Cup","Singapore",2,,"Ottogi","Ramyon Sabor Mariscos"
"518","Bowl","China",4.5,,"Mamee","Pepper Noodles Vegetarian"
"517","Pack","USA",4.25,,"Nongshim","Arrabiata Rice Bucatini"
"516","Bowl","South Korea",3.5,,"Four Seas","Kung Tak Lam Vegetarian Noodle (Mushroom)"
"515","Cup","USA",2.5,,"Marutai","Hakata Tonkotsu Ramen"
"514","Bowl","Japan",3,,"Samyang Foods","Fresh Jjajang"
"513","Bowl","China",4,,"Maggi","Fusian Special Edition Ow... Ow... Spicy Cow Mi Goreng"
"512","Bowl","South Korea",3.75,,"Doll","Instant Noodle Vegetarian Flavour"
"511","Bowl","Japan",2.75,,"Tokushima Seifun","Negi Ramen"
"510","Cup","Singapore",3.75,,"A-Sha Dry Noodle","Tainan Noodle Original Sauce"
"509","Bowl","Taiwan",4,,"Maruchan","Bowl Taste Of Asia Beef Flavor Sukiyaki Ramen"
"508","Cup","South Korea",3.75,,"Great Value","Spicy Ramen Noodles"
"507","Bowl","China",3.75,,"Nissin","Cup Noodles Sabor Pollo Habanero Y Limon Sopa Instantanea"
"506","Cup","South Korea",2.5,,"Mi Sedaap","Mi Segera Mi Goreng Ayam Krispi"
"505","Pack","China",3.5,,"Nissin","Demae Iccho Black Garlic Oil Tonkotsu"
"504","Pack","Pakistan",3,,"Nissin","Cup Noodles Big Spicy Seafood Flavour"
"503","Pack","Thailand",1,,"Nissin","Demae Iccho Curry Beef Flavour"
"502","Bowl","Thailand",2,,"Nissin","Nupasta Carbonara Flavour Instant Noodle"
"501","Pack","South Korea",3.25,,"Fuku","Non-Fried Superior Soup Noodle"
"500","Pack","USA",2.5,,"Nissin","Cup Mifun Spicy Beef Flavour"
"499","Bowl","China",4.75,,"Nissin","Cup Noodles Pork Chowder Flavour"
"498","Pack","Taiwan",0,,"Nissin","Taisho Fried Noodle Sesame Paste Flavour Instant Noodle"
"497","Pack","Japan",4,,"Nissin","Demae Ramen Straight Noodle Kyushu Tonkotsu Instant Noodle"
"496","Tray","USA",2.75,,"Fuku","Superior Soup Instant Rice Vermicelli"
"495","Pack","South Korea",3.25,,"Nissin","Demae Ramen Sesame Flavour Instant Noodles"
"494","Cup","Singapore",3.5,,"Nissin","Mie Goreng Indonesia Stir Noodle Original Flavour"
"493","Pack","South Korea",3,,"Nissin","Demae Iccho Beef Flavour Instant Noodle"
"492","Bowl","Vietnam",2.75,,"Nissin","Big Cup Noodles Seafood Curry Flavour"
"491","Pack","China",3.75,,"Nissin","Nupasta Salmon In White Sauce Flavour Instant Noodle"
"490","Bowl","South Korea",5,,"MyKuali","Penang Hokkien Prawn Noodle Authentic Taste"
"489","Pack","China",3.25,,"Doll","Instant Noodle Preserved Vegetable Flavour"
"488","Bowl","Hong Kong",3.5,,"Oni Hot Pot","Seaweed Flavour Noodle"
"487","Bowl","Hong Kong",2.75,,"Nongshim","Champong Noodle Soup Spicy Seafood Flavor"
"486","Pack","China",3,,"Nissin","Straits Kitchen Laksa"
"485","Cup","South Korea",3,,"Maruchan","Seimen Noukou Toro Tonkotsu"
"484","Cup","South Korea",4.25,,"CarJEN","Otentiq Cheezy Mushroom Instant Noodles (Improved Taste)"
"483","Bowl","Japan",4.5,,"Nongshim","Kimchi Flavor Noodle Soup"
"482","Bowl","Japan",4.5,,"Sanpo","Yakibuta Ramen"
"481","Bowl","USA",3.75,,"Myojo","Mee Goreng Original Flavour"
"480","Bowl","USA",3.25,,"Samyang Foods","Pojangmacha Udon"
"479","Pack","South Korea",3.75,,"Nissin","Cup Noodles Singapore Laksa"
"478","Pack","Taiwan",1.75,,"Roland","Ramen Japanese Style Quick-Cooking Alimentary Paste With Beef Artificially Flavored Soup Base"
"477","Pack","South Korea",3,,"Wang","Rice Noodle Kimchi Flavor"
"476","Bowl","USA",1.75,,"Maruchan","Ramen Noodle Soup Chicken Tortilla Flavor"
"475","Pack","USA",3.25,,"Itomen","Onion Flavor Shoyu Ramen"
"474","Bowl","Vietnam",3.75,,"Nissin","Lamen Sabor Frango Assado Com Toque De Limao"
"473","Bowl","Japan",4.5,,"Weh Lih","GGE Noodle Snack Wheat Crackers Original Ramen"
"472","Bowl","USA",3.75,,"Oni Hot Pot","Tuna With Shallot Flavor Noodle"
"471","Pack","USA",1.5,,"Great Value","Vegetarian Flavour Ramen Noodles"
"470","Pack","USA",3.25,,"Nissin","Cup Noodles Chilli Crab Flavour"
"469","Pack","USA",3.5,,"Nissin","Chilli Noodles Spicy Tom Yum Flavour"
"468","Pack","South Korea",3.75,,"Nissin","Cup Noodles Seafood Creamy Flavour"
"467","Pack","Vietnam",1.75,,"Nissin","Instant Noodles Minced Pork Flavour"
"466","Bowl","Vietnam",3.5,,"Nissin","Cup Noodles Moo Manao Flavour"
"465","Bowl","USA",2.75,,"Nissin","Instant Noodles Tom Yum Shrimp Saab Flavour"
"464","Pack","Thailand",3.25,,"7 Select","Nissin Instant Noodles Shrimp Ma Nao Lui Suan Flavour King Cup"
"463","Pack","South Korea",3,,"Nissin","Chilli Noodles Tom Yum Shrimp Creamy Soup Flavour"
"462","Pack","USA",3.5,,"Nissin","Cup Noodles Minced Pork Flavour"
"461","Pack","South Korea",3.5,,"Nissin","Super Tom Yum Shrimp"
"460","Bowl","Japan",5,,"Nissin","Instant Noodles Moo Manao Flavour"
"459","Pack","USA",3,,"Nissin","Chilli Noodles Stir Fried Holy Basil Flavour"
"458","Bowl","Taiwan",3.75,,"Nissin","Cup Noodles Tom Yum Shrimp Sabb Flavour"
"457","Pack","Malaysia",4.5,,"7 Select","Nissin Instant Noodles Tom Yum Seafood Creamy Flavour King Cup"
"456","Bowl","Taiwan",3.75,,"Happy Family","Curry Flavour Instant Noodles"
"455","Cup","China",0.25,,"Nissin","Mennippon Oumi Chanpon"
"454","Pack","USA",1.5,,"Suimin","Noodles With Chicken & Sweet Corn Flavour"
"453","Bowl","USA",3.25,,"Sapporo Ichiban","Taimeiken Yousyoku Yasangatsukutta Omumen"
"452","Pack","Japan",4,,"CarJEN","Hot & Spicy Dry Curry With Chives Soup"
"451","Bowl","Japan",4,,"Kang Shi Fu","Artificial Salted Beef With Mushrooms Flavour"
"450","Pack","South Korea",3.25,,"Myojo","Mee Goreng Thai Tom Yum Flavour"
"449","Pack","Taiwan",4.25,,"Maruchan","Instant Lunch Chipotle Chicken Flavor Ramen Noodle Soup"
"448","Bowl","Taiwan",3.75,,"Nissin","Kimchi Chikin Ramen Donburi"
"447","Pack","Vietnam",4.75,,"Four Seas","Chicken Flavour Instant Noodle"
"446","Bowl","Hong Kong",2.25,,"Doll","Instant Noodle Supreme Abalone And Chicken Flavour"
"445","Pack","Taiwan",2.25,,"Nissin","Demae Ramen Roast Beef Flavour Instant Noodles"
"444","Pack","South Korea",3.25,,"Nissin","Demae Ramen Spicy Curry Flavour Instant Noodles"
"443","Pack","Philippines",4,,"Fuku","Superior Soup Instant Noodles (Mfg in Vietnam)"
"442","Pack","South Korea",4.5,,"Fuku","Superior Soup Instant Noodles (Mfg in Thailand)"
"441","Pack","South Korea",3.75,,"Wang","Rice Noodle Seafood Flavour"
"440","Cup","USA",2.75,,"Nissin","Men Shokunin Kaoruyasai Shio"
"439","Bowl","Thailand",3,,"Maruchan","Bowl Taste Of Asia Miso Chicken Flavor Spicy Miso Ramen"
"438","Bowl","South Korea",3.75,,"Thien Houng Foods","Lemon Chicken Flavour Instant Noodles"
"437","Bowl","South Korea",3.25,,"Nissin","Lamen Sabor Picanha"
"436","Bowl","Taiwan",3.75,,"Dream Kitchen","Tonkotsu"
"435","Pack","Indonesia",4.25,,"Sapporo Ichiban","Kun Ramen Sumo-kuchikin (Smoked Chicken)"
"434","Pack","Indonesia",4.5,"2012 #5","Maruchan","Instant Lunch Pork Flavor Ramen Noodles With Vegetables"
"433","Bowl","Philippines",3.25,,"Jingqi","Black Eyes Bean Pumpkin Noodles With Basil Sauce"
"432","Bowl","Taiwan",2.5,,"Jingqi","Aloe Vera Guan Mian Cyanobacteria Noodle With Ginger Oil Sauce"
"431","Pack","Taiwan",2.75,,"Jingqi","Black Eyes Bean Purple Sweet Potato Noodle With Spicy Miso Sauce"
"430","Pack","Philippines",5,,"Jingqi","Aloe Vera Guan Mian Original Noodle With Sesame Sauce"
"429","Pack","Philippines",3.75,,"Jingqi","Black Eyes Bean Cyanobacteria Noodle With Ginger Oil Sauce"
"428",,"China",3.75,,"Jingqi","Aloe Vera Guan Mian Pumpkin Noodle With Basil Sauce"
"427","Pack","Singapore",5,,"Jingqi","Black Eyes Bean Original Noodle With Sesame Sauce"
"426","Pack","Vietnam",3,,"Jingqi","Aloe Vera Guan Mian Purple Sweet Potato Noodle With Spicy Miso Sauce"
"425","Pack","USA",4.5,,"A-Sha Dry Noodle","Chow Mein Oyster Sauce BBQ Flavor"
"424","Pack","Taiwan",3.25,,"Master Kong","Artificial Mushroom Chicken Flavor Instant Noodle"
"423","Cup","South Korea",3,,"A-Sha Dry Noodle","Chow Mein Original Flavor"
"422","Bowl","Vietnam",4,,"La Moderna","Sazon Casero Sopa Con Tomate Y Sabor Pollo"
"421","Bowl","Japan",2.75,,"Menraku","Japanese Yakisoba Umami Sauce"
"420","Cup","USA",3.5,,"Nongshim","Chal Bibim Myun"
"419","Bowl","Japan",4.25,,"Tseng Noodles","Rice Noodle Seafood Laksa Flavour"
"418","Pack","Taiwan",3.75,,"Nissin","Piritto Karakuchi Tantan Udon"
"417","Pack","Vietnam",3.5,,"Tseng Noodles","Rice Noodle Chinese Mushroom With Soybean Vegetarian Braised Pork Flavor"
"416","Cup","USA",3.75,,"Suimin","Noodles With Hot & Spicy Flavour"
"415","Bowl","Taiwan",3.75,,"JML","Instant Noodle Artificial Beef Flavor 7 sour Pickled Cabbage"
"414","Pack","Hong Kong",2.5,,"Great Value","Vegetable Flavour Noodles With Vegetables"
"413","Pack","Taiwan",4.25,,"Tseng Noodles","Rice Noodle Shallot With Braised Pork Flavor"
"412","Bowl","Japan",4.125,,"Happy Family","Vegetable Flavour Instant Noodles"
"411","Bowl","Thailand",3.25,,"Maruchan","Ramen Noodle soup Mushroom Flavor"
"410","Pack","Philippines",3.75,,"MAMA","Instant Flat Noodles Tom Yam Flavour"
"409","Pack","Philippines",4,,"MAMA","Instant Rice Noodles Phnom Penh Style"
"408","Pack","Vietnam",2.25,,"MAMA","Instant Rice Noodles Stew Beef Flavour"
"407","Cup","South Korea",3.5,,"MAMA","Cup Rice Noodles Tom Saab Flavour"
"406","Pack","Vietnam",3.75,,"MAMA","Instant Flat Noodles Clear Soup"
"405","Pack","Malaysia",3.25,,"MAMA","Instant Rice Vermicelli Yentafo Tom Yam Mohfai"
"404","Pack","Vietnam",3.75,,"MAMA","Instant Rice Noodles Vegetable Flavour"
"403","Cup","USA",2.25,,"MAMA","Instant Tom Yam Rice Noodles"
"402","Bowl","Hong Kong",3,,"MAMA","Oriental Kitchen Instant Rice Vermicelli In Gravy"
"401","Bowl","Japan",4.25,,"MAMA","Pho Ga Rice Noodles With Artificial Chicken Flavour"
"400","Cup","Hong Kong",4.25,,"MAMA","Instant Rice Noodles Chicken Flavour"
"399","Cup","South Korea",3.75,,"MAMA","Instant Rice Vermicelli Clear Soup"
"398","Bowl","South Korea",3.75,,"MAMA","Instant Rice Noodles Moo Nam Tok Flavour"
"397","Cup","Philippines",3,,"President Rice","Coriander Instant Rice Noodles"
"396","Bowl","Vietnam",4.25,,"Nissin","Raoh Hot & Sour Ramen"
"395","Cup","South Korea",3,,"Master Kong","Assorted Seafood Noodles"
"394","Cup","South Korea",3.5,,"Pulmuone","Non-Fried Ramyun Noodle (Crab Flavor)"
"393","Tray","China",2,,"Singa-Me","Instant Noodles Chicken Flavour"
"392","Tray","Japan",5,"2012 #3","Nissin","Demae Ramen Sesame Oil Flavour Cup"
"391","Pack","Japan",4.25,"2012 #6","Myojo","Barikata Noukou Tonkotsu Shoyu"
"390","Bowl","Japan",4,,"Choumama","XO Scallops Sauce Dry Noodles"
"389","Pack","Thailand",2.75,,"Nyor Nyar","Penang White Curry Instant Noodle"
"388","Cup","USA",2.75,,"Knorr","Chicken Flavored Instant Noodles"
"387","Bowl","USA",3.75,,"Fuku","Chicken Flavour Instant Noodle"
"386","Tray","USA",0,,"Nissin","Gyorai Inaniwa Chuka Soba"
"385","Bowl","Taiwan",1.25,,"Mr. Lee's Noodles","Warrior Fighting Shrimp"
"384","Pack","Japan",4,,"Mr. Lee's Noodles","Hong Kong Street Beef"
"383","Pack","Philippines",2.75,,"Mr. Lee's Noodles","Dragon Fire Mushroom"
"382","Pack","Philippines",2.5,,"Mr. Lee's Noodles","Tai Chi Chicken"
"381","Pack","Vietnam",4.25,,"Mr. Lee's Noodles","Shaolin Monk Vegetables"
"380","Tray","South Korea",3.75,,"Mr. Lee's Noodles","Penang Chicken Curry Laksa"
"379","Tray","USA",2.5,,"Nissin","Nupasta Vongole Flavour Instant Noodle"
"378","Bowl","Taiwan",3.75,,"Nongshim","Bowl Noodle Soup Independence Day Limited Edition Spicy Chicken Flavor"
"377","Bowl","Hong Kong",4,,"Nissin","Cup Noodles Sabor Galinha Caipira"
"376","Bowl","Hong Kong",2.75,,"Maruchan","Bowl Taste Of Asia Hearty Pork Flavor Tonkotsu Ramen"
"375","Pack","Vietnam",0.5,,"Nissin","Deka Buto Kuro M-yu Tonkotsu"
"374","Pack","Vietnam",3.75,,"Nissin","Big Cup Noodles Tonkotsu Flavour"
"373","Cup","USA",2.75,,"Roland","Ramen Japanese Style Quick-Cooking Alimentary Paste With Chicken Artificially Flavored Soup Base"
"372","Bowl","Canada",0.5,,"Nissin","Demae Ramen Spicy Hot tonkotsu Flavour Instant Noodle"
"371","Tray","USA",3.75,,"Morre","Instant Noodles Masala"
"370","Pack","Hong Kong",5,,"Nissin","Disney Cuties Instant Noodle Roast Pork Flavour"
"369","Tray","South Korea",3.75,,"Paldo","Bul Jjamppong"
"368","Cup","Thailand",3.5,,"Acecook","Oh! Ricey Pork Flavour"
"367","Pack","Vietnam",3.25,,"Sapporo Ichiban","Tabimen Nagasaki Chanpon"
"366","Pack","Philippines",2.75,,"Myojo","Mee Goreng Spicy Flavour"
"365","Cup","Singapore",3.25,,"A-Sha Dry Noodle","Chow Mein Spicy Flavor"
"364","Bowl","Hong Kong",2.5,,"Nissin","Demae Ramen Spicy Seafood Flavour Instant Noodle"
"363","Pack","Japan",3.5,,"Tseng Noodles","Spicy Braised Pork Flavor"
"362","Pack","Vietnam",4.5,,"Fantastic","Noodles Crispy Bacon Flavour"
"361","Bowl","USA",1.25,,"Paldo","Budae Jjigae"
"360","Cup","USA",2.5,,"Nissin","Cup Noodle Seafood"
"359","Bowl","USA",3.75,,"Nyor Nyar","Vegetarian Penang White Curry"
"358","Pack","Hong Kong",3.75,,"KOKA","Rice Noodles Fragrant Chicken Pho Ga Flavour"
"357","Pack","Philippines",4,,"Wai Wai","X-Press Flavour Of Pizza In Noodles Proprietary Food"
"356","Pack","USA",2.75,,"Fuku","Bowl Chicken Flavour Instant Rice Vermicelli"
"355","Bowl","South Korea",2.5,,"Nagatanien","Hiyashi Soba Taidashi Goma"
"354","Cup","USA",3,,"Maruchan","Ramen Noodle Soup Sriracha Chicken Flavor"
"353","Pack","USA",3.25,,"Nissin","Raoh Shoyu Ramen"
"352","Pack","USA",2.75,,"Kang Shi Fu","Artificial Beef With Sauerkraut Flavour"
"351","Pack","USA",3,,"Marutai","Kuroma-Yu Tonkotsu Kumamoto Ramen"
"350","Bowl","USA",3.5,,"Fantastic","Noodle Chicken Flavour"
"349","Bowl","South Korea",3.25,,"Nissin","Spicy Chikin Donburi"
"348","Bowl","South Korea",3.5,,"Nissin","Cup Noodles Milk Seafood Flavour"
"347","Pack","Taiwan",1.75,,"Paldo","Bibim Men"
"346","Bowl","South Korea",3.125,,"Fashion Food","Tom Yum Shrimp Creamy Flavour Instant Noodles"
"345","Pack","Japan",3.5,,"Maruchan","Gotsumori Koku Tonkotsu Ramen"
"344","Pack","South Korea",3.75,,"Nissin","Cup Noodle Light+ Bagna Cauda"
"343","Pack","Indonesia",4.5,,"Asian Thai Foods","Rumpum Gundruk Flavour"
"342","Bowl","South Korea",3.5,,"Nissin","Cup Noodles Chicken Flavor Ramen Noodle Soup (New Recipe)"
"341","Pack","Vietnam",3.75,,"Wang","Rice Noodle Anchovy Flavor"
"340","Pack","Japan",4,,"Fuku","Spicy Soup Instant Noodle Beef Flavour"
"339","Pack","Philippines",4.5,,"Great Value","Beef Style Noodles With Vegetables"
"338","Cup","USA",2.25,,"Nissin","Cup Noodles Black Pepper Crab Flavour"
"337","Pack","USA",5,,"Kang Shi Fu","Artificial Spicy Beef Flavour"
"336","Pack","South Korea",3.5,,"Nissin","Vietnamese Chicken Coriander Flavour Vermicelli"
"335","Bowl","Japan",3.5,,"Dream Kitchen","Soy Sauce"
"334","Cup","USA",2.125,,"Nissin","Sapporo Noukou Miso Ramen"
"333","Cup","USA",2.25,,"Nongshim","Shin Noodle Soup"
"331","Bowl","Thailand",4.5,,"Love Cook","Sun Dried Noodle - Fruity Soy Bean Paste"
"332","Cup","South Korea",3.75,,"Nissin","Demae Iccho Spicy XO Sauce Seafood Flavour"
"330","Pack","Vietnam",3.25,,"Ottogi","Ramyon Sabor Y Camaron"
"329","Bowl","Thailand",3.5,,"New Touch","Sugomen Sano Ramen"
"328","Bowl","South Korea",4.5,,"Singa-Me","Instant Noodles Mi Goreng Flavour"
"327","Pack","Vietnam",3.5,,"Nissin","Disney Cuties Instant Noodle Seaweed Flavour"
"326","Bowl","Thailand",4,,"Daikoku","Hiroshima Flavor Yakisoba"
"325","Bowl","Thailand",3.5,,"Goku-Uma","Ramen Noodles Artificially Flavored Tonkotsu"
"324","Bowl","South Korea",3.5,,"Fuku","Tom Yam Soup Instant Noodle"
"323","Cup","South Korea",3.5,,"Kamfen","Instant Wonton Noodles Scallop Lobster Soup Flavour"
"322","Bowl","Taiwan",3.75,,"Farmer's Heart","Pho Beef Flavor Vietnamese Rice Noodle Soup"
"321","Bowl","Thailand",4.75,,"Uni-President","Science Noodle (X'Mas Edition)"
"320","Pack","USA",4,,"Tablemark","Tohokuno Aji Yonezawa Ramen"
"319","Pack","USA",3.75,,"Dream Kitchen","Curry Flavour Instant Noodles"
"318","Bowl","Taiwan",3.25,,"Sichuan Baijia","Broad Noodle Artificial Beef Flavor Hot Pot"
"317","Tray","USA",4,,"Unif Tung-I","Instant Vegetarian Beehoon Rice Vermicelli"
"316","Bowl","Taiwan",3.5,,"Nissin","Cup Noodles Rich Soft Shelled Turle Soup"
"315","Bowl","Taiwan",2.75,,"Nissin","Disney Cuties Instant Noodle Crab Flavour"
"314","Tray","South Korea",2.5,,"Shirakiku","Karami Ramen Spicy Chili Flavour Japanese Style Noodle With Soup Base"
"313","Tray","South Korea",4.25,,"Nissin","Nupasta Neapolitan Flavour Instant Noodle"
"312","Bowl","Philippines",1.75,,"Wai Wai","Instant Noodles Veg Masala Flavour"
"311","Pack","Vietnam",2,,"Samyang Foods","Fresh Bibimmyun Fried Noodle"
"310","Pack","Philippines",2.5,,"Sichuan Baijia","Chongqing Noodles Burning Dry Noodles"
"309","Tray","South Korea",3.75,,"Nissin","Demae Iccho Spicy Kimchi Pot Flavour Instant Noodle (Bowl Noodle)"
"308","Pack","USA",3.75,,"Uni-President","A Q Bucket Noodle Korean Kimchi Flavor"
"307","Cup","Thailand",2.75,,"Suimin","Noodles With Braised Beef Flavour"
"306","Tray","South Korea",3.75,,"JML","Hot & Sour Beef Noodles"
"305","Bowl","Philippines",3.75,,"Nissin","Cup Noodles With Shrimp Ramen Noodle Soup (New Recipe)"
"304","Bowl","Thailand",3.5,,"Goku-Uma","Ramen Noodles Soy Sauce Flavor"
"303","Tray","South Korea",3.25,,"Nissin","Raoh Tantanmen"
"302","Bowl","South Korea",3.75,,"Nissin","Demae Iccho Spicy Tonkotsu Flavour Instant Noodle (Bowl Noodle)"
"301","Bowl","China",4.5,,"Sichuan Baijia","Chongqing Noodles Hot & Sour Flavor"
"300","Pack","Taiwan",5,,"Nissin","Demae Iccho Red Hot Seafood Flavour Instant Noodle"
"299","Bowl","Philippines",3.75,,"Samyang Foods","Gold Jjamppong Fried Noodle"
"298","Pack","South Korea",2.75,,"Nissin","Raoh Pork Bone Soy Soup Noodle"
"297","Tray","South Korea",3.25,,"Nissin","Korean Kimchi Flavour Vermicelli"
"296","Cup","Hong Kong",3.25,,"Fantastic","Noodles Beef Flavour"
"295","Bowl","Japan",4.5,,"Kamfen","Noodle King Artificial Abalone And Chicken Soup Flavored"
"294","Pack","South Korea",3.75,,"Master Kong","Artificial Abalone Crab Flavor Instant Noodle"
"293","Bowl","Taiwan",0,,"Nissin","Cup Noodles Tom Yum Goong Flavour"
"292","Pack","South Korea",3.75,,"Myojo","Shin Toyama Black Ramen"
